Date,Mkt-RF,SMB,HML,RF
20100305,1.37,-0.24,0.49,0
20100308,0.34,0.01,0.21,0
20100309,0.01,0.23,-0.16,0
20100310,0.54,-0.13,0.55,0
20100311,0.27,0.14,-0.06,0
20100312,0.45,-0.05,0.24,0
20100315,-0.43,0.24,-0.31,0
20100316,0.94,-0.31,0.42,0
20100317,0.72,-0.08,0.33,0
20100318,-0.52,0.11,-0.59,0
20100319,-0.51,-0.05,-0.15,0
20100322,0.28,0.29,-0.15,0
20100323,0.48,0.03,0.33,0
20100324,-1,-0.23,0.18,0
20100325,0.02,-0.33,0.14,0
20100326,0.46,0.04,0.44,0
20100329,0.73,-0.02,0.3,0
20100330,0,0.22,-0.18,0
20100331,-0.06,-0.15,0.08,0
20100401,1.1,-0.27,0.61,0
20100402,-0.27,-0.03,0.02,0
20100405,0.61,0.5,0.4,0
20100406,0.2,0.28,0.12,0
20100407,-0.33,0.47,0.08,0
20100408,-0.21,0.23,-0.2,0
20100409,1.13,-0.26,0.27,0
20100412,0.36,0.11,0.2,0
20100413,-0.12,0.04,-0.13,0
20100414,1.03,0.2,0.76,0
20100415,0.16,0.23,0.14,0
20100416,-1.36,0.64,-0.82,0
20100419,-0.47,-0.43,-0.38,0
20100420,0.8,0.03,0.49,0
20100421,-0.12,0.65,0.02,0
20100422,-0.56,0.59,-0.01,0
20100423,0.77,0.08,0.36,0
20100426,0.33,0.08,0.25,0
20100427,-2.43,0.85,-0.94,0
20100428,-0.52,-0.35,0.04,0
20100429,1.16,0,0,0
20100430,-0.71,0.11,-0.41,0
20100503,0.37,0.05,0.13,0
20100504,-2.7,0.3,-1.06,0
20100505,-1.2,-0.26,-0.51,0
20100506,-2.66,0.56,-0.85,0
20100507,-2.14,-0.53,-0.39,0
20100510,4.45,-1.06,1.69,0
20100511,-0.48,0.59,-0.33,0
20100512,1.09,0.29,0.13,0
20100513,-0.43,0.42,0.05,0
20100514,-2.47,0.86,-0.77,0
20100517,-0.49,-0.67,-0.48,0
20100518,-0.81,-0.57,-0.21,0
20100519,-0.95,-0.23,-0.41,0
20100520,-2.76,-0.06,-0.52,0
20100521,0.64,-0.47,0.78,0
20100524,-0.86,0.39,-0.47,0
20100525,-1.41,-0.22,-0.68,0
20100526,0.29,0.23,0.61,0
20100527,3.32,-0.38,1.02,0
20100528,-0.66,0.54,-0.43,0
20100531,0.22,0.23,0.21,0
20100601,-1.21,-0.27,-0.94,0
20100602,1.2,-0.28,-0.23,0
20100603,0.82,0.12,0.18,0
20100604,-2.82,0.4,-0.57,0
20100607,-1.65,-0.43,-0.58,0
20100608,0.41,-0.39,-0.2,0
20100609,0.26,0.03,-0.09,0
20100610,2.57,-0.39,0.56,0
20100611,0.53,0.3,0.19,0
20100614,0.91,0.14,0.48,0
20100615,1.72,-0.39,0.46,0
20100616,0.11,-0.05,-0.17,0
20100617,0.35,-0.05,-0.16,0
20100618,0.26,0.13,0.47,0
20100621,0.23,-0.4,0.47,0
20100622,-1.17,0.32,-0.45,0
20100623,-0.51,0.17,-0.2,0
20100624,-1.34,0.6,-0.62,0
20100625,0.06,0.6,0.17,0
20100628,-0.11,-0.39,-0.15,0
20100629,-3.03,0.48,-1,0
20100630,-0.58,0.03,-0.26,0
20100701,-0.27,-0.01,-0.11,0
20100702,-0.08,0.1,-0.11,0
20100705,-0.14,0.22,-0.03,0
20100706,1.49,-1.09,0.23,0
20100707,1.89,-0.98,0.39,0
20100708,1.26,-0.09,0.15,0
20100709,0.52,0.13,0.16,0
20100712,-0.13,-0.46,-0.02,0
20100713,1.67,-0.1,0.23,0
20100714,0.38,0.07,-0.32,0
20100715,0.14,-0.17,-0.16,0
20100716,-2.28,0.49,-0.28,0
20100719,0,-0.25,0.09,0
20100720,0.39,0,-0.2,0
20100721,-0.58,-0.08,-0.02,0
20100722,2.12,-0.31,0.39,0
20100723,0.87,0.41,-0.22,0
20100726,1.16,0.45,0.29,0
20100727,-0.06,-0.28,0.64,0
20100728,-0.19,-0.12,0.12,0
20100729,0.07,0.38,0.19,0
20100730,-0.23,0.2,-0.2,0
20100802,2.19,-0.9,0.22,0
20100803,0.14,0.08,-0.12,0
20100804,0,-0.1,-0.15,0
20100805,0.15,-0.04,0.11,0
20100806,-0.19,0.26,-0.02,0
20100809,0.46,-0.08,-0.01,0
20100810,-0.81,-0.39,-0.22,0
20100811,-3.22,0.09,-0.33,0
20100812,-0.58,-0.21,-0.13,0
20100813,-0.25,-0.07,-0.06,0
20100816,0.32,0.4,-0.32,0
20100817,1.22,-0.17,-0.06,0
20100818,0.06,0.03,0.03,0
20100819,-1.19,0.3,-0.32,0
20100820,-0.98,0.14,-0.35,0
20100823,-0.21,-0.29,-0.1,0
20100824,-1.28,0.41,0,0
20100825,-0.31,0.27,-0.16,0
20100826,0.24,0.04,-0.04,0
20100827,1.29,0,0.09,0
20100830,-0.65,0.21,-0.15,0
20100831,-0.28,-0.23,0.07,0
20100901,2.83,-0.7,0.16,0
20100902,0.68,0.07,-0.06,0
20100903,1.2,0.05,0.17,0
20100906,0.38,0.27,0.04,0
20100907,-1.2,0.04,-0.49,0
20100908,0.44,-0.1,-0.15,0
20100909,0.62,-0.31,0.34,0
20100910,0.26,-0.01,-0.14,0
20100913,1.58,0.31,0.17,0
20100914,0.36,0.03,-0.31,0
20100915,-0.05,-0.14,-0.22,0
20100916,-0.17,-0.06,-0.29,0
20100917,0.06,0.4,-0.29,0
20100920,1.26,0.06,0.01,0
20100921,0.3,0.19,-0.02,0
20100922,-0.23,0.17,-0.22,0
20100923,-0.64,0.15,-0.43,0
20100924,1.8,-0.26,0.35,0
20100927,-0.19,0.43,-0.04,0
20100928,0.59,0.14,-0.06,0
20100929,0.04,0.55,-0.02,0
20100930,-0.45,0.09,0.1,0
20101001,0.62,0.11,-0.01,0
20101004,-0.88,-0.05,-0.17,0
20101005,1.91,-0.34,0.32,0
20101006,0.62,-0.13,0.2,0
20101007,-0.02,0.17,0.01,0
20101008,0.47,0.23,-0.09,0
20101011,0.01,0.09,-0.2,0
20101012,-0.06,-0.22,-0.09,0
20101013,1.08,0.04,-0.14,0
20101014,0.33,0.34,-0.25,0
20101015,-0.32,-0.18,-0.68,0
20101018,0.27,-0.06,0.45,0
20101019,-1.53,-0.17,0.25,0
20101020,1.13,-0.19,0.08,0
20101021,0.01,-0.39,-0.19,0
20101022,0.23,0.35,-0.12,0
20101025,0.52,0.3,-0.43,0
20101026,-0.54,0.06,0,0
20101027,-0.78,-0.01,-0.01,0
20101028,0.66,-0.27,0,0
20101029,0.2,0.24,-0.08,0
20101101,-0.03,-0.21,-0.23,0
20101102,0.96,0.12,-0.14,0
20101103,0.24,0.01,0.11,0
20101104,2.02,-0.3,0.39,0
20101105,0.06,0.14,0.29,0
20101108,-0.14,0.39,-0.04,0
20101109,-0.68,-0.24,0.03,0
20101110,0.1,0.23,0.19,0
20101111,-0.51,0.04,-0.05,0
20101112,-0.99,-0.17,0.17,0
20101115,-0.04,-0.15,0.03,0
20101116,-1.85,0.2,-0.09,0
20101117,0.25,-0.03,-0.06,0
20101118,1.79,-0.08,0.01,0
20101119,0.12,0.15,-0.11,0
20101122,-0.26,0.66,-0.56,0
20101123,-1.94,0.45,-0.12,0
20101124,0.98,-0.06,-0.24,0
20101125,0.27,0.14,-0.03,0
20101126,-1.02,0.21,-0.26,0
20101129,-0.63,0.41,0.12,0
20101130,-0.78,0.12,-0.17,0
20101201,2.11,-0.7,0.22,0
20101202,1.67,-0.3,0.43,0
20101203,0.9,0.43,0.04,0
20101206,-0.18,0.65,-0.09,0
20101207,0.06,-0.01,0.05,0
20101208,0.16,-0.2,0.39,0
20101209,0.33,0,0.42,0
20101210,0.28,0.07,0.06,0
20101213,0.76,0,0.19,0
20101214,0.15,0.09,-0.14,0
20101215,-0.9,0.39,-0.3,0
20101216,0.46,0.06,-0.06,0
20101217,-0.19,0.37,-0.21,0
20101220,0.06,-0.14,0.12,0
20101221,0.81,-0.18,0.32,0
20101222,0.23,-0.21,0.38,0
20101223,0.1,0.23,-0.19,0
20101224,-0.03,-0.03,-0.05,0
20101227,-0.05,0.28,0,0
20101228,0.02,0.02,0.02,0
20101229,0.72,0.47,-0.02,0
20101230,-0.25,0.46,-0.03,0
20101231,0.15,0.15,0.12,0
20110103,0.69,-0.18,0.53,0
20110104,0.05,-0.42,0.37,0
20110105,-0.3,0.1,0.14,0
20110106,-0.24,-0.05,-0.02,0
20110107,-0.3,0.06,-0.2,0
20110110,-0.22,0.46,-0.21,0
20110111,0.63,-0.03,0.23,0
20110112,1.34,-0.32,0.31,0
20110113,0.43,0.06,0.18,0
20110114,0.27,-0.12,0.41,0
20110117,-0.19,0.17,0.02,0
20110118,0.73,-0.26,-0.04,0
20110119,-0.56,0.05,-0.05,0
20110120,-0.99,-0.62,0.62,0
20110121,0.41,-0.69,0.48,0
20110124,0.57,-0.14,-0.12,0
20110125,0.04,0.12,0.05,0
20110126,0.68,0.39,-0.23,0
20110127,0.13,-0.27,0.35,0
20110128,-1.37,0.24,0.09,0
20110131,0.35,-0.18,-0.12,0
20110201,1.87,0.11,0.22,0
20110202,0.13,0.08,-0.11,0
20110203,-0.21,0.07,-0.23,0
20110204,0.15,0.03,-0.13,0
20110207,0.56,0.18,0.26,0
20110208,0.36,-0.11,0.11,0
20110209,-0.09,-0.06,-0.06,0
20110210,-0.48,-0.12,-0.08,0
20110211,0.24,0.01,0.13,0
20110214,0.4,0.22,-0.02,0
20110215,-0.21,-0.14,0.1,0
20110216,0.83,-0.15,0.32,0
20110217,0.47,0.05,0.14,0
20110218,0.3,0.11,-0.01,0
20110221,-0.48,0.1,-0.17,0
20110222,-1.58,-0.21,-0.09,0
20110223,-0.56,-0.17,0.05,0
20110224,-0.16,-0.15,-0.2,0
20110225,1.18,0.28,0.08,0
20110228,0.75,-0.01,0.15,0
20110301,-0.74,0.48,-0.11,0
20110302,-0.14,0.05,-0.29,0
20110303,1.09,-0.12,-0.03,0
20110304,-0.2,0.55,-0.35,0
20110307,-0.82,0.02,0.01,0
20110308,0.3,-0.23,0.25,0
20110309,-0.07,-0.16,0.26,0
20110310,-1.92,-0.31,-0.1,0
20110311,0.21,-0.2,0,0
20110314,-1.29,-1.08,-0.28,0
20110315,-2.46,-1.14,-0.55,0
20110316,-0.61,1.6,0.02,0
20110317,1.42,-0.37,0.41,0
20110318,0.88,1.04,0,0
20110321,1.54,0.06,-0.09,0
20110322,0.22,0.66,0.26,0
20110323,0.06,0.02,-0.23,0
20110324,0.87,-0.22,-0.03,0
20110325,0.09,0.14,-0.15,0
20110328,-0.18,0.05,-0.02,0
20110329,0.39,-0.03,-0.26,0
20110330,0.97,0.12,-0.04,0
20110331,-0.19,0.48,-0.22,0
20110401,0.72,-0.56,0.05,0
20110404,0.15,0.12,-0.17,0
20110405,-0.11,-0.07,-0.35,0
20110406,0.36,-0.28,0.26,0
20110407,-0.19,-0.04,-0.02,0
20110408,0.58,0.02,-0.04,0
20110411,-0.42,-0.12,-0.07,0
20110412,-1.04,-0.17,0.05,0
20110413,0.34,0.12,-0.41,0
20110414,0.02,0.67,-0.15,0
20110415,0.16,0.12,-0.13,0
20110418,-1.54,0.3,-0.36,0
20110419,0.49,-0.38,-0.03,0
20110420,1.96,-0.1,-0.48,0
20110421,0.72,0.07,-0.21,0
20110422,0,0.04,0.02,0
20110425,-0.09,0.01,0.01,0
20110426,0.67,-0.23,0.13,0
20110427,0.69,-0.24,-0.03,0
20110428,0.6,0,0.16,0
20110429,0.34,0.04,0,0
20110502,0.01,-0.42,0.1,0
20110503,-0.55,-0.41,0.28,0
20110504,-0.85,0.02,-0.08,0
20110505,-1.14,0.28,-0.09,0
20110506,0.08,-0.14,-0.12,0
20110509,0.31,0.5,-0.29,0
20110510,0.7,-0.01,0.17,0
20110511,-0.94,-0.13,-0.21,0
20110512,-0.06,-0.03,-0.04,0
20110513,-0.88,-0.27,-0.21,0
20110516,-0.49,-0.51,0,0
20110517,-0.24,-0.09,-0.02,0
20110518,0.78,0.09,-0.08,0
20110519,0.51,-0.1,-0.21,0
20110520,-0.78,0.34,-0.29,0
20110523,-1.74,-0.02,0.01,0
20110524,0.17,-0.04,-0.1,0
20110525,0.37,-0.08,0.05,0
20110526,0.67,0.44,-0.28,0
20110527,0.9,0.05,0.08,0
20110530,-0.08,0.17,0,0
20110531,1.2,-0.17,0.02,0
20110601,-1.44,0.38,-0.16,0
20110602,-0.32,0.14,0.11,0
20110603,-0.35,-0.12,0.17,0
20110606,-0.96,0.04,-0.39,0
20110607,0.26,0.12,0.03,0
20110608,-0.93,-0.28,0.14,0
20110609,0.44,-0.3,0,0
20110610,-1.5,0.33,0.28,0
20110613,0.11,-0.21,0.03,0
20110614,1.16,-0.1,0.09,0
20110615,-1.86,0.3,-0.07,0
20110616,-0.45,-0.3,0.34,0
20110617,0.42,-0.37,0.26,0
20110620,-0.02,-0.21,0.01,0
20110621,1.71,-0.04,-0.04,0
20110622,-0.36,0.34,0.12,0
20110623,-1,0.4,-0.31,0
20110624,-0.56,0.4,-0.12,0
20110627,0.37,-0.48,-0.02,0
20110628,1.13,-0.18,-0.22,0
20110629,1.49,-0.35,0.15,0
20110630,1.24,0,0.11,0
20110701,1.01,-0.27,0.17,0
20110704,0.3,0.26,-0.12,0
20110705,-0.31,0.09,-0.52,0
20110706,-0.2,0.35,-0.58,0
20110707,0.72,0.09,-0.19,0
20110708,-0.58,0.46,-0.52,0
20110711,-2.14,0.5,-0.27,0
20110712,-0.64,0.02,0.17,0
20110713,1.09,0.24,-0.28,0
20110714,-0.74,-0.03,0,0
20110715,0.16,-0.1,-0.23,0
20110718,-1.14,0.14,-0.35,0
20110719,1.16,-0.24,-0.21,0
20110720,0.75,-0.28,0.52,0
20110721,1.55,-0.54,0.73,0
20110722,0.27,0.11,-0.38,0
20110725,-0.5,-0.05,-0.29,0
20110726,0.21,0.14,-0.05,0
20110727,-1.81,0.25,0,0
20110728,-0.41,-0.15,0.09,0
20110729,-0.38,0.24,0.07,0
20110801,-0.67,0.44,-0.2,0
20110802,-2.21,0.19,0,0
20110803,-0.52,-0.4,-0.1,0
20110804,-4.51,0.11,0.39,0
20110805,-1.17,-1.16,0.08,0
20110808,-5.18,-0.05,-0.27,0
20110809,3.11,-0.67,-0.41,0
20110810,-3.1,1.93,-1.09,0
20110811,3.02,-1.03,0.33,0
20110812,1.32,-0.49,-0.25,0
20110815,2.05,0.21,0,0
20110816,-0.77,-0.01,0,0
20110817,0.3,0.06,0.17,0
20110818,-4.18,0.76,0.4,0
20110819,-1.62,0.23,0,0
20110822,-0.06,-0.56,-0.45,0
20110823,2.34,-0.24,-0.42,0
20110824,0.73,-0.68,0.56,0
20110825,-0.93,0.24,0.18,0
20110826,1.05,0.45,-0.78,0
20110829,2.16,0.09,0.29,0
20110830,0.46,0.28,-0.38,0
20110831,1.19,-0.49,0,0
20110901,-0.62,-0.23,-0.31,0
20110902,-2.33,0.65,-0.52,0
20110905,-1.9,0.4,-0.18,0
20110906,-1.21,-0.2,-0.35,0
20110907,3.11,-0.48,0.13,0
20110908,-0.81,-0.07,-0.29,0
20110909,-2.71,0.96,-0.29,0
20110912,-0.98,-0.16,-0.07,0
20110913,1.01,-0.08,0.16,0
20110914,1.07,-0.78,0.09,0
20110915,1.94,-0.6,0.41,0
20110916,0.53,0.4,-0.12,0
20110919,-1.58,0.1,-0.5,0
20110920,0.13,-1.06,-0.21,0
20110921,-2.31,0.3,-0.38,0
20110922,-3.91,0.75,0.5,0
20110923,0.37,-0.63,0.44,0
20110926,1.27,-1.75,0.68,0
20110927,2.56,-0.19,0.11,0
20110928,-1.48,0.44,0.42,0
20110929,0.74,-0.07,1.22,0
20110930,-2.16,0.7,-0.02,0
20111003,-2.93,-0.47,-0.23,0
20111004,0.36,0.5,-0.05,0
20111005,1.86,-1.27,-0.07,0
20111006,2.57,-0.39,-0.09,0
20111007,-0.22,-0.15,-0.49,0
20111010,2.95,-0.59,0.02,0
20111011,0.31,0.55,-0.12,0
20111012,1.49,-0.16,0.32,0
20111013,-0.25,0.55,-0.71,0
20111014,1.26,-0.5,-0.48,0
20111017,-1.43,0.32,0,0
20111018,0.71,-0.15,0.3,0
20111019,-0.57,-0.17,0.66,0
20111020,-0.36,-0.11,0.01,0
20111021,2.05,-0.68,0.05,0
20111024,1.75,0.42,-0.35,0
20111025,-1.39,0.09,-0.24,0
20111026,0.59,0.12,0.12,0
20111027,4.16,-0.54,0.69,0
20111028,0.09,0,-0.39,0
20111031,-3.12,0.63,-0.66,0
20111101,-3.22,0.39,-0.61,0
20111102,1.08,-0.22,0.21,0
20111103,1.78,-0.42,-0.15,0
20111104,-0.35,0.48,-0.52,0
20111107,0.11,-0.23,0.14,0
20111108,0.87,-0.45,-0.02,0
20111109,-3.04,0.6,-0.07,0
20111110,0,-0.42,0.45,0
20111111,2.13,-0.39,-0.07,0
20111114,-0.89,0.33,-0.26,0
20111115,-0.26,0.2,-0.44,0
20111116,-1.19,-0.12,0.08,0
20111117,-1.32,0.53,0.28,0
20111118,-0.31,0.03,0.44,0
20111121,-2.16,0.27,0.11,0
20111122,-0.34,-0.07,-0.35,0
20111123,-2.17,0.04,0.03,0
20111124,-0.25,-0.06,-0.06,0
20111125,-0.44,-0.64,0.17,0
20111128,3.14,-0.51,-0.24,0
20111129,0.66,0.08,0.06,0
20111130,3.83,-0.64,0.08,0
20111201,0.07,-0.23,-0.22,0
20111202,0.17,0.14,0.43,0
20111205,0.98,0.15,0.31,0
20111206,-0.31,-0.21,-0.06,0
20111207,0.35,0.17,0.28,0
20111208,-2.03,0.18,-0.44,0
20111209,1.17,-0.11,0.33,0
20111212,-1.75,0.45,-0.2,0
20111213,-1,-0.31,0.18,0
20111214,-1.53,0.25,0.44,0
20111215,0.26,-0.25,0.28,0
20111216,0.25,-0.04,-0.1,0
20111219,-1.03,-0.23,-0.2,0
20111220,2.48,-0.2,0.04,0
20111221,0.12,0.16,0.63,0
20111222,0.72,-0.53,0.5,0
20111223,0.71,-0.29,-0.18,0
20111226,0.1,-0.03,-0.01,0
20111227,0.04,0.13,-0.23,0
20111228,-1.32,0.05,-0.06,0
20111229,0.92,-0.16,0.16,0
20111230,0.3,0.4,-0.04,0
20120102,0.33,-0.1,0.11,0
20120103,1.77,-0.25,0.01,0
20120104,-0.16,0.12,0,0
20120105,-0.66,0.16,-0.28,0
20120106,-0.42,0.08,-0.17,0
20120109,0.17,0.25,-0.33,0
20120110,1.18,-0.26,0.25,0
20120111,-0.16,0.3,0.26,0
20120112,0.36,0.07,-0.05,0
20120113,-0.53,0.23,-0.1,0
20120116,0.04,-0.03,-0.02,0
20120117,0.78,-0.1,-0.2,0
20120118,1.07,0.14,-0.26,0
20120119,0.93,-0.32,0.33,0
20120120,0.22,0.34,0.52,0
20120123,0.44,0.04,0.17,0
20120124,-0.28,0.12,-0.14,0
20120125,0.79,0.16,-0.45,0
20120126,0.2,0.06,-0.12,0
20120127,0.1,0.73,-0.14,0
20120130,-0.73,0.15,-0.22,0
20120131,0.08,0.09,0.08,0
20120201,1.4,0.14,0.23,0
20120202,0.29,0.38,-0.09,0
20120203,1.2,-0.23,-0.01,0
20120206,0.05,0.26,-0.08,0
20120207,0.3,-0.3,0.13,0
20120208,0.24,0.14,0.45,0
20120209,0.16,-0.24,-0.13,0
20120210,-1.06,0.08,-0.34,0
20120213,0.7,0.07,-0.08,0
20120214,-0.35,-0.21,-0.2,0
20120215,0.06,-0.1,0.08,0
20120216,0.64,-0.18,-0.05,0
20120217,0.41,-0.14,0.42,0
20120220,0.66,-0.12,-0.05,0
20120221,-0.18,-0.03,0.05,0
20120222,-0.31,0.21,-0.28,0
20120223,0.58,0.52,-0.23,0
20120224,0.28,-0.32,-0.21,0
20120227,-0.11,0.07,0.14,0
20120228,0.49,-0.31,-0.09,0
20120229,-0.6,-0.4,0.05,0
20120301,0.52,-0.44,0.05,0
20120302,-0.52,-0.2,0.16,0
20120305,-0.45,0.22,0.15,0
20120306,-2.1,0.34,0.18,0
20120307,0.6,-0.02,-0.05,0
20120308,1.55,-0.25,-0.28,0
20120309,0.06,0.2,0.01,0
20120312,-0.08,-0.05,-0.08,0
20120313,1.26,-0.56,0.27,0
20120314,-0.2,-0.41,0.13,0
20120315,0.68,-0.08,0.22,0
20120316,0.47,-0.01,0.06,0
20120319,0.38,0.18,0.03,0
20120320,-0.71,-0.14,0.06,0
20120321,-0.22,0.2,-0.3,0
20120322,-0.69,0.2,-0.05,0
20120323,0.36,0.28,0.07,0
20120326,1.19,-0.14,-0.52,0
20120327,-0.16,0.09,0.13,0
20120328,-0.54,0.11,0.19,0
20120329,-0.51,0.31,-0.18,0
20120330,0.44,-0.24,-0.2,0
20120402,0.93,-0.24,-0.4,0
20120403,-0.83,-0.05,-0.32,0
20120404,-1.63,0.14,0.09,0
20120405,-0.21,-0.1,-0.34,0
20120406,0.08,0.12,-0.01,0
20120409,-0.75,-0.09,-0.18,0
20120410,-1.67,0.36,0.11,0
20120411,0.57,-0.08,0.01,0
20120412,1.49,-0.1,-0.16,0
20120413,-1.22,0.61,-0.32,0
20120416,0.07,-0.24,0.36,0
20120417,1.26,-0.67,0.11,0
20120418,-0.19,0.3,-0.47,0
20120419,-0.47,-0.04,-0.17,0
20120420,0.42,0.14,0.07,0
20120423,-1.33,0.18,0.09,0
20120424,0.44,-0.24,0.51,0
20120425,1.25,-0.06,-0.53,0
20120426,0.58,-0.02,-0.05,0
20120427,0.44,0.21,-0.2,0
20120430,-0.25,0.08,0.1,0
20120501,0.13,-0.58,0.11,0
20120502,-0.28,0.6,-0.36,0
20120503,-0.62,-0.21,0.02,0
20120504,-1.47,0.23,0.45,0
20120507,-0.31,-0.58,0.28,0
20120508,-0.82,0.27,0.44,0
20120509,-0.77,-0.31,-0.21,0
20120510,0.33,0.06,0.37,0
20120511,-0.28,-0.25,-0.6,0
20120514,-1.44,-0.14,0.06,0
20120515,-0.95,-0.14,-0.13,0
20120516,-0.74,-0.44,-0.14,0
20120517,-0.96,0.59,0.27,0
20120518,-1.02,-0.2,0.29,0
20120521,1.19,-0.12,-0.68,0
20120522,0.38,-0.44,0.21,0
20120523,-0.91,0.42,-0.13,0
20120524,0.2,-0.21,0.15,0
20120525,-0.08,0.09,-0.09,0
20120528,0.16,-0.01,-0.24,0
20120529,0.88,0.04,-0.22,0
20120530,-1.63,0.34,0,0
20120531,-0.18,0.36,0.29,0
20120601,-1.98,0.13,0.28,0
20120604,-0.37,-0.47,-0.15,0
20120605,0.62,0.13,0.03,0
20120606,2.37,-0.47,0.12,0
20120607,0.37,-0.13,-0.03,0
20120608,0,-0.11,0,0
20120611,-0.6,-0.04,0,0
20120612,0.73,-0.3,-0.11,0
20120613,-0.38,-0.26,0.2,0
20120614,0.62,-0.19,0.34,0
20120615,1.11,-0.12,0.12,0
20120618,0.16,0.29,-0.63,0
20120619,1.31,-0.27,0.04,0
20120620,0.25,0.07,0.18,0
20120621,-1.95,0.37,0.3,0
20120622,0.15,0.16,0.14,0
20120625,-1.46,0.56,0,0
20120626,0.18,-0.22,0.02,0
20120627,0.93,-0.16,0.41,0
20120628,-0.13,0.07,0.46,0
20120629,2.95,-0.49,-0.37,0
20120702,0.44,0.21,-0.01,0
20120703,0.98,0.04,0.07,0
20120704,-0.1,0.19,0.02,0
20120705,-0.59,0.32,-0.51,0
20120706,-1.14,0.21,-0.14,0
20120709,-0.39,-0.05,-0.18,0
20120710,-0.44,-0.18,0.02,0
20120711,-0.12,-0.35,0.41,0
20120712,-0.81,0.1,-0.26,0
20120713,1.37,-0.35,-0.01,0
20120716,-0.01,0.03,-0.13,0
20120717,0.41,-0.39,-0.06,0
20120718,0.6,-0.42,-0.45,0
20120719,0.73,-0.03,-0.39,0
20120720,-1.4,0.32,-0.34,0
20120723,-1.64,-0.31,-0.18,0
20120724,-0.88,0.17,-0.1,0
20120725,0.13,0.04,-0.02,0
20120726,1.97,-0.75,0.38,0
20120727,1.8,-0.51,0.44,0
20120730,0.34,-0.15,0.37,0
20120731,-0.33,0.23,0.05,0
20120801,-0.46,-0.75,0.11,0
20120802,-0.85,0.55,-0.38,0
20120803,2.07,-0.93,0.36,0
20120806,0.68,0.24,0.21,0
20120807,0.72,-0.18,0.22,0
20120808,0.05,0.09,0.19,0
20120809,0.2,0.09,0.15,0
20120810,-0.05,0.12,0.03,0
20120813,-0.14,-0.03,0,0
20120814,0.13,-0.14,0.02,0
20120815,0,0.21,-0.2,0
20120816,0.86,-0.07,0.34,0
20120817,0.33,0.27,0.21,0
20120820,-0.08,0.03,-0.07,0
20120821,0.36,0.19,0.31,0
20120822,-0.17,0.13,-0.13,0
20120823,-0.45,0.23,-0.18,0
20120824,0.03,-0.32,-0.22,0
20120827,0.03,-0.07,-0.06,0
20120828,-0.13,0.11,-0.17,0
20120829,-0.04,0.12,-0.03,0
20120830,-0.89,-0.06,-0.13,0
20120831,0.58,-0.07,0.03,0
20120903,0.21,-0.09,-0.11,0
20120904,-0.42,0.47,-0.04,0
20120905,-0.11,-0.21,-0.02,0
20120906,1.82,-0.73,0.16,0
20120907,1.24,0.22,0.98,0
20120910,-0.41,0.46,0.16,0
20120911,0.51,-0.08,0.47,0
20120912,0.48,0.17,0.47,0
20120913,1.05,-0.15,0.01,0
20120914,1.2,-0.12,0.72,0
20120917,-0.39,0.07,-0.48,0
20120918,-0.38,0.12,-0.34,0
20120919,0.41,0.08,-0.01,0
20120920,-0.52,-0.15,-0.27,0
20120921,0.28,0.19,0.14,0
20120924,-0.42,0.04,0.06,0
20120925,-0.5,0.1,0,0
20120926,-1.02,0.3,-0.39,0
20120927,0.89,0.04,-0.05,0
20120928,-0.79,0.3,-0.27,0
20121001,0.5,-0.44,0.23,0
20121002,0.07,-0.19,0.14,0
20121003,-0.06,-0.51,-0.07,0
20121004,0.84,0.08,0.29,0
20121005,0.33,-0.08,0.28,0
20121008,-0.54,0.14,0,0
20121009,-0.97,0.14,0.09,0
20121010,-0.62,0.08,-0.03,0
20121011,0.32,-0.25,0.38,0
20121012,-0.19,0.07,-0.21,0
20121015,0.55,-0.36,0.09,0
20121016,1.24,-0.52,0.26,0
20121017,0.75,0.08,0.67,0
20121018,-0.12,-0.07,0.49,0
20121019,-1.14,0.26,0.14,0
20121022,-0.12,0.01,0.04,0
20121023,-1.36,0.73,-0.25,0
20121024,-0.09,-0.04,0.07,0
20121025,0.21,0.01,-0.12,0
20121026,-0.1,-0.02,-0.17,0
20121029,-0.31,0.06,-0.25,0
20121030,0.34,-0.31,0.04,0
20121031,0.08,0.34,0.28,0
20121101,0.86,-0.33,0.18,0
20121102,-0.58,0.05,0.17,0
20121105,-0.15,0.19,-0.22,0
20121106,0.63,-0.31,0.33,0
20121107,-1.54,0.61,-0.41,0
20121108,-0.9,0.13,0.01,0
20121109,-0.15,-0.19,-0.31,0
20121112,-0.15,-0.2,-0.08,0
20121113,-0.23,-0.35,-0.06,0
20121114,-1.05,0.06,0.02,0
20121115,-0.3,-0.2,0.34,0
20121116,0.08,0.1,-0.05,0
20121119,2.01,-0.51,0.18,0
20121120,0.11,-0.12,-0.1,0
20121121,0.24,-0.1,0.12,0
20121122,0.53,0.06,0.21,0
20121123,1.1,-0.39,-0.02,0
20121126,-0.12,0.41,-0.08,0
20121127,-0.21,0.24,-0.08,0
20121128,0.34,-0.24,-0.38,0
20121129,0.84,0,0.28,0
20121130,0.01,-0.12,0.09,0
20121203,-0.03,0.16,0.12,0
20121204,0.03,0.19,0.31,0
20121205,0.13,-0.25,0.55,0
20121206,0.21,0.05,0.03,0
20121207,0.12,-0.12,0.13,0
20121210,0.14,0.13,-0.15,0
20121211,0.6,-0.01,-0.02,0
20121212,0.24,-0.14,0.35,0
